Date Time,Site Name,Value,Averaging Period,Units,California State Standard,National Ambient Air Quality Standard by U.S. EPA,Longtitude,Latitude,Contaminant
2/27/2020 20:00,Anaheim,39,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/27/2020 21:00,Anaheim,50,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/27/2020 22:00,Anaheim,42,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/27/2020 23:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 0:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 1:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 2:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 3:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 4:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 5:00,Anaheim,32,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 6:00,Anaheim,31,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 7:00,Anaheim,35,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 8:00,Anaheim,41,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 9:00,Anaheim,37,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 10:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 11:00,Anaheim,13,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 12:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 13:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 14:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 15:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 16:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 17:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 18:00,Anaheim,16,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 19:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 20:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 21:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 22:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/28/2020 23:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 0:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 1:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 2:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 3:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 4:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 5:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 6:00,Anaheim,35,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 7:00,Anaheim,11,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 8:00,Anaheim,25,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 9:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 10:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 11:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 12:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 13:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 14:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 15:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 16:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 17:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 18:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 19:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 20:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 21:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 22:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
2/29/2020 23:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 0:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 1:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 2:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 3:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 4:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 5:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 6:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 7:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 8:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 9:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 10:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 11:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 12:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 13:00,Anaheim,25,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 14:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 15:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 16:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 17:00,Anaheim,22,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 18:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 19:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 20:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 21:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 22:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/1/2020 23:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 0:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 1:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 2:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 3:00,Anaheim,16,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 4:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 5:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 6:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 7:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 8:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 9:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 10:00,Anaheim,11,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 11:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 12:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 13:00,Anaheim,25,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 14:00,Anaheim,35,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 15:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 16:00,Anaheim,11,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 17:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 18:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 19:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 20:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 21:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 22:00,Anaheim,37,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/2/2020 23:00,Anaheim,36,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 0:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 1:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 2:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 3:00,Anaheim,11,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 4:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 5:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 6:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 7:00,Anaheim,49,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 8:00,Anaheim,54,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 9:00,Anaheim,35,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 10:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 11:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 12:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 13:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 14:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 15:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 16:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 17:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 18:00,Anaheim,22,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 19:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 20:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 21:00,Anaheim,31,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 22:00,Anaheim,39,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/3/2020 23:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 0:00,Anaheim,33,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 1:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 2:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 3:00,Anaheim,34,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 4:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 5:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 6:00,Anaheim,46,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 7:00,Anaheim,46,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 8:00,Anaheim,31,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 9:00,Anaheim,31,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 10:00,Anaheim,34,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 11:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 12:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 13:00,Anaheim,35,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 14:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 15:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 16:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 17:00,Anaheim,21,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 18:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 19:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 20:00,Anaheim,24,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 21:00,Anaheim,42,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 22:00,Anaheim,32,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/4/2020 23:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 0:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 1:00,Anaheim,28,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 2:00,Anaheim,30,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 3:00,Anaheim,38,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 4:00,Anaheim,36,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 5:00,Anaheim,44,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 6:00,Anaheim,43,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 7:00,Anaheim,39,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 8:00,Anaheim,41,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 9:00,Anaheim,-4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 15:00,Anaheim,-5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 16:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/5/2020 18:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 12:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 13:00,Anaheim,12,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 14:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 15:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 16:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 17:00,Anaheim,19,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 18:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 19:00,Anaheim,12,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 20:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 21:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 22:00,Anaheim,12,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/6/2020 23:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 0:00,Anaheim,13,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 1:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 2:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 3:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 4:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 5:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 6:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 7:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 8:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 9:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 10:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 11:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 12:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 13:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 14:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 15:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 16:00,Anaheim,-1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 18:00,Anaheim,-4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 19:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 20:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 21:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 22:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/7/2020 23:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 0:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 1:00,Anaheim,14,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 2:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 3:00,Anaheim,16,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 4:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 5:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 6:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 7:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 8:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 9:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 10:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 11:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 12:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 13:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 14:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 15:00,Anaheim,-1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 16:00,Anaheim,-1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 17:00,Anaheim,-1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 18:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 19:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 20:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 21:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 22:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/8/2020 23:00,Anaheim,11,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 0:00,Anaheim,13,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 1:00,Anaheim,12,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 2:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 3:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 4:00,Anaheim,17,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 5:00,Anaheim,18,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 6:00,Anaheim,26,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 7:00,Anaheim,29,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 8:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 9:00,Anaheim,27,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 10:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 11:00,Anaheim,10,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 12:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 13:00,Anaheim,13,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 14:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 15:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 16:00,Anaheim,15,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 17:00,Anaheim,20,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 18:00,Anaheim,23,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 19:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 20:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 21:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 22:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/9/2020 23:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 0:00,Anaheim,3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 1:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 2:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 3:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 4:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 5:00,Anaheim,5,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 6:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 7:00,Anaheim,1,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 8:00,Anaheim,4,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 9:00,Anaheim,9,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 10:00,Anaheim,8,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 11:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 12:00,Anaheim,6,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 13:00,Anaheim,7,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 14:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 15:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 16:00,Anaheim,-3,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
3/10/2020 17:00,Anaheim,2,1-hr,µg/m3,N/A,N/A,-117.9385,33.83061,PM10
